Chain,Brand,Hotel,Confirm_No,Rez_Status_Desc,Status_Dt,Guest_Nm,Channel_Cd,Sec_Channel_Desc,Sub_Source,Sub_Src_CD,Location,Arrival_Dt,Depart_Dt,Nights_Qty,override_oversell,Room_Qty,Rate_Category_Name,Rate_Type_Code,Rez_Avg_Rate_Amt,Onshore_Rate_Type_Code,Onshore_Rez_Avg_Rate_Amt,Room_Type_Code,Record_Locator,Booker_Loyalty_Program_Level_List,Loyalty_Type,Loyalty_Program,Loyalty_Number,Loyalty_Level_Code,Loyalty_Level_Name,Loyalty_Points_Payment,Payment_Typ,VCC_Authorization_Amount,VCC_Currency_Code,VCC_Payment_Model,VCC_Card_Activation_Start,VCC_Card_Activation_End,Direct_Bill_Account_Number,Direct_Bill_Project_Number,Total_Points_Pymnt,Points_Refund,Total_Cash_Pymnt,Pay_At_Property,Cash_Refund,Total_Price_For_Adult,Total_Adult_Occupancy,Total_Price_For_Child_Age_Group1,Total_Child_Occupancy_For_Age_Group1,Total_Price_For_Child_Age_Group2,Total_Child_Occupancy_For_Age_Group2,Total_Price_For_Child_Age_Group3,Total_Child_Occupancy_For_Age_Group3,Total_Price_For_Child_Age_Group4,Total_Child_Occupancy_For_Age_Group4,Total_Price_For_Child_Age_Group5,Total_Child_Occupancy_For_Age_Group5,Total_Price_For_Child_Unknown_Age_Group,Total_Child_Occupancy_For_Unknown_Age_Group,Share_With,Channel_Connect_Confirm_NO,PMS_Confirm_Code,Original_Room_Type_Code,Original_Rm_Typ_Nm,Template_Code,Template_Name,Blacklist_Reason,Visa_Information,Installment_Amount,Number_of_Installments,Interest_Amount,Interest_Rate_Percentage,Total_Installment_Amount,Rate_Credential_ID,Trace_Date,Trace_Completion_Flag,Trace_Completion_Date,Trace_Text,RM_Upgrade_Reason_CD,ROOM_UPSELL,Room_To_Charge,Onhold_Duration,AutoCancel_ReleaseDateTime_ScheduledOrActual,Commission_Cd,Comm_Percent_Override_List,Coupon_Offer,Coupon_Discount_Total,Promotion,Promo_Discount,Maximum_Discount_Applied,Paynow_Discount,Fintech_Payment_Provider,Gift_Card_Paid,Gift_Card_Refund,Loyalty_Redemption_Reference,Award_Details
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG049831","Cancelled","5/30/2026 5:28:44 AM","Szymanski, Miroslaw","SYDC","Expedia","","Expedia Affiliate Network","","6/15/2026 12:00:00 AM","6/23/2026 12:00:00 AM","8","N/A","1","OTA","OTEXEC","123.795000","","","CSC","","","","","","","","No","","","","","","","","","0","","990.36","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2472026027","135542","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF014137","Confirmed","12/8/2025 9:59:17 AM","Vokac, Jennifer","SYDC","Expedia","","Hotels.com","","12/9/2025 12:00:00 AM","12/10/2025 12:00:00 AM","1","No","1","OTA","OTEXLTE","233.020000","","","WSC","","","","","","","","No","","","","","","","","","0","","233.02","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2347681029","123740","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG057213","Confirmed","6/27/2026 12:41:36 PM","scheer, aaron","SYDC","Booking.com","","","AT","8/25/2026 12:00:00 AM","8/26/2026 12:00:00 AM","1","N/A","1","OTA","OTBKGNR","103.500000","","","CSC","","","","","","","","No","","","","","","","","","0","","122.27","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6420143941","138654","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG062398","Confirmed","7/18/2026 12:45:45 PM","Jose Calderon Chunga, Jorge","SYDC","Booking.com","","","PE","7/18/2026 12:00:00 AM","7/21/2026 12:00:00 AM","3","No","1","OTA","OTBKGLO","187.500000","","","WSC","","","","","","","","No","","","","","","","","","0","","655.97","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5848113643","140962","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG062870","Ignored","7/20/2026 4:28:50 PM","","WEB","Booking Engine","","","","7/29/2026 12:00:00 AM","8/3/2026 12:00:00 AM","5","No","1","Qualified Discount","DISLOSMEM","118.096000","","","CSC","","","Lodging","Book Direct with Perks!","","PERKS","Book Direct Perks!","No","","","","","","","","","0","","695.06","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Stay Longer, Save More(DISLOS)","-80.52","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF014129","Cancelled","12/14/2025 5:32:56 PM","Richardson, Anna","SYDC","Expedia","","A-Hotels.com","","12/15/2025 12:00:00 AM","12/16/2025 12:00:00 AM","1","No","1","OTA","OTEXLTH","127.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","149.46","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2347642346","123734","","","","","","","","","","","","","","Yes","","","","N","","0","","20P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG055311","Cancelled","7/14/2026 12:17:15 AM","Aizaz Khan, Muhammad","SYDC","Booking.com","","","PK","7/25/2026 12:00:00 AM","8/20/2026 12:00:00 AM","26","No","1","OTA","OTBKGIN","103.388500","","","CSC","","","","","","","","No","","","","","","","","","0","","3175.60","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6301949396","137870","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG055167","Confirmed","6/19/2026 2:13:18 AM","Keenan, Tess","WEB","Booking Engine","","","","7/20/2026 12:00:00 AM","7/21/2026 12:00:00 AM","1","No","1","Qualified Discount","DISDIRMEM","110.000000","","","WNN","","","","","","","","No","","","","","","","","","0","","129.72","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","137813","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG058403","Confirmed","7/1/2026 10:46:30 PM","Barreda, Genesis","SYDC","Expedia","","Expedia","","7/9/2026 12:00:00 AM","7/14/2026 12:00:00 AM","5","No","1","OTA","OTEXLOE","85.666000","","","WSC","","","","","","","","No","","","","","","","","","0","","428.33","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2499044311","139225","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG057432","Confirmed","6/28/2026 2:58:56 PM","Chepelev, Ivan","WEB","Booking Engine","","","","6/29/2026 12:00:00 AM","7/1/2026 12:00:00 AM","2","No","1","Qualified Discount","MEMBERONLY","85.000000","","","CSC","","","","","","","","No","","","","","","","","","0","","202.08","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","138755","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG054891","Confirmed","6/17/2026 9:37:00 PM","Rabusa, JP","WEB","Booking Engine","","","","6/23/2026 12:00:00 AM","6/25/2026 12:00:00 AM","2","No","1","Qualified Discount","DISDIRMEM","110.000000","","","CSC","","","","","","","","No","","","","","","","","","0","","259.44","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","137690","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG029980","Confirmed","3/13/2026 1:14:37 PM","SHI, BIN","SYDC","Trip.com","","C","","3/13/2026 12:00:00 AM","3/14/2026 12:00:00 AM","1","No","1","OTA","OTTRAPHC","91.150000","","","WSC","","","","","","","","No","","","","","","","","","0","","108.10","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","1227101645433434","129346","","","","","","","","","","","","","","Yes","","","","N","","0","","15P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF005296","Confirmed","10/24/2025 9:18:56 AM","Remondino, Kyle","SYDC","Expedia","","Expedia","","10/24/2025 12:00:00 AM","10/25/2025 12:00:00 AM","1","No","1","OTA","OTEXEC","132.350000","","","CSC","","","","","","","","No","","","","","","","","","0","","132.35","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2317750300","120312","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF004003","Cancelled","10/27/2025 11:40:25 AM","Contreras Fanith, Nicole","SYDC","Expedia","","A-Expedia","","10/27/2025 12:00:00 AM","10/28/2025 12:00:00 AM","1","No","1","OTA","OTEXHC","104.300000","","","PCSC","","","","","","","","No","","","","","","","","","0","","123.19","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2313555001","119753","","","","","","","","","","","","","","Yes","","","","N","","0","","20P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG062925","Cancelled","7/21/2026 2:51:25 PM","MA, SHENGKAI","SYDC","Expedia","","Expedia Affiliate Network","","7/22/2026 12:00:00 AM","7/26/2026 12:00:00 AM","4","N/A","1","OTA","OTEXINT","90.140000","","","CSC","","","","","","","","No","","","","","","","","","0","","360.56","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2514604761","141177","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG052502","Ignored","6/8/2026 7:21:45 PM","","WEB","Booking Engine","","","","6/10/2026 12:00:00 AM","6/11/2026 12:00:00 AM","1","No","1","Qualified Discount","MEMBERONLY","192.000000","","","WSC","","","Lodging","Book Direct with Perks!","","PERKS","Book Direct Perks!","No","","","","","","","","","0","","223.82","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG032442","Confirmed","3/23/2026 3:29:46 PM","Hardin, Samantha","WEB","Mobile","","","","3/23/2026 12:00:00 AM","3/24/2026 12:00:00 AM","1","No","1","Discount","DISMBDAY","77.700000","","","CSC","","","","","","","","No","","","","","","","","","0","","92.66","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","129983","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF005456","Confirmed","10/25/2025 2:50:28 AM","le, marcus","SYDC","Agoda.com","","AGODA","","10/29/2025 12:00:00 AM","11/1/2025 12:00:00 AM","3","No","1","OTA","OTAGLO","161.153300","","","CSC","","","","","","","","No","","","","","","","","","0","","565.26","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","926053890","120388","","","","","","","","","","","","","","Yes","","","","N","","0","","18P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG022011","Confirmed","2/2/2026 4:21:38 PM","van der Kallen, Julie","SYDC","Booking.com","","","GB","2/12/2026 12:00:00 AM","2/15/2026 12:00:00 AM","3","No","1","OTA","OTBKGLT","167.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","586.08","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6433450213","126683","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF010609","Confirmed","11/18/2025 6:15:32 PM","Becker, Teadie","PMS","PMS","","","NY, US","11/19/2025 12:00:00 AM","11/20/2025 12:00:00 AM","1","No","1","Discount","DISLTO","95.000000","","","PCSC","","","","","","","","No","","","","","","","","","0","","112.51","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","122387","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF020738","Cancelled","4/3/2026 6:26:02 PM","Julia Ramos, Maria","SYDC","Booking.com","","","AR","5/8/2026 12:00:00 AM","5/16/2026 12:00:00 AM","8","No","1","OTA","OTBKGLO","197.790000","","","NNC","","","","","","","","No","","","","","","","","","0","","1843.71","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5922458962","126192","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG034758","Confirmed","4/2/2026 9:45:41 PM","Noga, Sarah-Sandra","SYDC","Booking.com","","","US","4/5/2026 12:00:00 AM","4/7/2026 12:00:00 AM","2","No","1","OTA","OTBKGLT","76.320000","","","CSC","","","","","","","","No","","","","","","","","","0","","182.14","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5918737842","130628","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF019119","Cancelled","1/14/2026 8:43:33 AM","Abdulhadi, Ali","SYDC","Booking.com","","","QA","4/8/2026 12:00:00 AM","4/18/2026 12:00:00 AM","10","N/A","1","OTA","OTBKGLT","133.920000","","","CSC","","","","","","","","No","","","","","","","","","0","","1571.73","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6074567998","125577","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG055424","Cancelled","7/3/2026 5:35:15 PM","Zeka, Fiona","SYDC","Booking.com","","","US","7/2/2026 12:00:00 AM","7/3/2026 12:00:00 AM","1","No","1","OTA","OTBKG","107.100000","","","WSC","","","","","","","","No","","","","","","","","","0","","126.40","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5426156089","137911","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG040579","Confirmed","4/23/2026 2:23:01 AM","Zaffuto, Pietro","PMS","PMS","","","","4/22/2026 12:00:00 AM","4/23/2026 12:00:00 AM","1","No","1","Discount","DISBDAY","140.000000","","","CSC","","","","","","","","No","","","","","","","","","0","","164.16","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","132604","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG028881","Cancelled","3/28/2026 9:46:24 AM","KUYEMA, Joyce","SYDC","Booking.com","","","FR","4/6/2026 12:00:00 AM","4/13/2026 12:00:00 AM","7","No","1","OTA","OTBKGLO","120.651400","","","WSC","","","","","","","","No","","","","","","","","","0","","993.65","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6926828026","129001","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG041712","Cancelled","4/27/2026 9:14:25 AM","Blankenship, Jonathan","SYDC","Booking.com","","","US","7/16/2026 12:00:00 AM","7/17/2026 12:00:00 AM","1","N/A","1","OTA","OTBKGLT","179.280000","","","CSC","","","","","","","","No","","","","","","","","","0","","209.22","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5184779961","132970","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF000172","Cancelled","9/19/2025 7:01:49 PM","YOU, HYUNJOO","PMS","PMS","","","","10/15/2025 12:00:00 AM","10/19/2025 12:00:00 AM","4","N/A","1","OTA","OTEXLOE","131.765000","","","WSC","","","","","","","","No","","","","","","","","","0","","527.06","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","117267","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG044771","Confirmed","5/7/2026 10:27:54 PM","Pablos, Aldana","SYDC","Expedia","","A-Expedia Affiliate Network","","10/24/2026 12:00:00 AM","10/31/2026 12:00:00 AM","7","N/A","1","OTA","OTEXAPE","155.350000","","","WNN","","","","","","","","No","","","","","","","","","0","","1272.32","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2455559546","133871","","","","","","","","","","","","","","Yes","","","","N","","0","","","20.00000, 20.00000, 20.00000, 20.00000, 20.00000, 20.00000, 20.00000","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF005793","Cancelled","10/27/2025 12:52:37 AM","brickley, zoe","SYDC","Expedia","","A-Expedia","","11/7/2025 12:00:00 AM","11/9/2025 12:00:00 AM","2","N/A","1","OTA","OTEXAPE","171.750000","","","PCSC","","","","","","","","No","","","","","","","","","0","","401.16","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2319272666","120531","","","","","","","","","","","","","","Yes","","","","N","","0","","","27.00000, 27.00000","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG054709","Confirmed","6/17/2026 3:20:23 AM","Japanwala, Zara","SYDC","Expedia","","Expedia","","7/24/2026 12:00:00 AM","7/26/2026 12:00:00 AM","2","N/A","1","OTA","OTEXNRF","99.790000","","","WSC","","","","","","","","No","","","","","","","","","0","","199.58","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2486792957","137597","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG058821","Confirmed","7/3/2026 11:58:42 AM","Moore, Justin","WEB","Booking Engine","","","","7/10/2026 12:00:00 AM","7/13/2026 12:00:00 AM","3","No","1","Qualified Discount","DISLOSMEM","121.733300","","","CSC","","","","","","","","No","","","","","","","","","0","","429.57","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","139413","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG025108","Cancelled","4/19/2026 8:21:24 AM","Haouchet, Adlane","SYDC","Booking.com","","","DZ","7/7/2026 12:00:00 AM","7/12/2026 12:00:00 AM","5","No","1","OTA","OTBKGLO","207.480000","","","NNC","","","","","","","","No","","","","","","","","","0","","1207.91","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6898374495","127871","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF002879","Confirmed","10/12/2025 7:45:26 PM","Petre, Paul","WEB","Mobile","","","","10/13/2025 12:00:00 AM","10/17/2025 12:00:00 AM","4","No","1","Discount","DISFALL","221.200000","","","PCSC","","","","","","","","No","","","","","","","","","0","","1029.30","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","119219","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
